trade_date,M1_price,M2_price,M3_price,M4_price,M1_M2_spread,M2_M3_spread,M3_M4_spread,M1_M2_spread_change,M2_M3_spread_change,M3_M4_spread_change
2023-09-25,8110.5,8128.25,8142.5,8160.5,-17.75,-14.25,-18.0,0.2678571428571428,0.2954545454545454,-0.11111111111111116
2023-09-26,8066.25,8080.75,8089.75,8104.25,-14.5,-9.0,-14.5,-0.18309859154929575,-0.368421052631579,-0.19444444444444442
2023-09-27,8088.0,8104.75,8113.25,8125.0,-16.75,-8.5,-11.75,0.15517241379310343,-0.05555555555555558,-0.18965517241379315
2023-09-28,8193.0,8210.5,8217.5,8227.25,-17.5,-7.0,-9.75,0.04477611940298498,-0.17647058823529416,-0.17021276595744683
2023-09-29,8239.0,8259.0,8270.0,8283.0,-20.0,-11.0,-13.0,0.1428571428571428,0.5714285714285714,0.33333333333333326
2023-10-02,8003.0,8027.5,8043.0,8060.5,-24.5,-15.5,-17.5,0.2250000000000001,0.40909090909090917,0.34615384615384626
2023-10-03,7952.5,7978.5,7995.5,8013.5,-26.0,-17.0,-18.0,0.061224489795918435,0.09677419354838701,0.02857142857142847
2023-10-04,7895.5,7922.25,7938.5,7955.75,-26.75,-16.25,-17.25,0.028846153846153744,-0.044117647058823484,-0.04166666666666663
2023-10-05,7837.5,7866.5,7886.0,7905.5,-29.0,-19.5,-19.5,0.08411214953271018,0.19999999999999996,0.13043478260869557
2023-10-06,7985.25,8014.25,8033.0,8048.5,-29.0,-18.75,-15.5,0.0,-0.038461538461538436,-0.20512820512820518
2023-10-09,8050.75,8078.75,8094.0,8106.0,-28.0,-15.25,-12.0,-0.03448275862068961,-0.18666666666666665,-0.22580645161290325
2023-10-10,7955.0,7987.5,8007.5,8024.25,-32.5,-20.0,-16.75,0.1607142857142858,0.3114754098360655,0.39583333333333326
2023-10-11,7954.0,7988.5,8008.0,8026.0,-34.5,-19.5,-18.0,0.06153846153846154,-0.025000000000000022,0.07462686567164178
2023-10-12,7919.25,7956.25,7975.0,7992.75,-37.0,-18.75,-17.75,0.07246376811594213,-0.038461538461538436,-0.01388888888888884
2023-10-13,7877.5,7914.5,7932.74,7949.5,-37.0,-18.23999999999978,-16.76000000000022,0.0,-0.02720000000001166,-0.05577464788731168
2023-10-16,7915.5,7945.5,7961.0,7975.5,-30.0,-15.5,-14.5,-0.18918918918918914,-0.15021929824560387,-0.13484486873509482
2023-10-18,7940.0,7958.0,7974.0,7992.25,-18.0,-16.0,-18.25,-0.4,-0.05882352941176472,0.140625
2023-10-19,7963.0,7980.5,7995.0,8011.5,-17.5,-14.5,-16.5,-0.02777777777777779,-0.09375,-0.09589041095890416
2023-10-20,7916.76,7933.76,7949.76,7967.26,-17.0,-16.0,-17.5,-0.02857142857142858,0.10344827586206895,0.06060606060606055
2023-10-23,7935.75,7954.75,7971.75,7989.5,-19.0,-17.0,-17.75,0.11764705882352944,0.0625,0.014285714285714235
2023-10-24,8018.5,8037.75,8051.5,8067.0,-19.25,-13.75,-15.5,0.013157894736842035,-0.19117647058823528,-0.12676056338028174
2023-10-25,7991.0,8014.5,8030.5,8048.0,-23.5,-16.0,-17.5,0.22077922077922074,0.16363636363636358,0.12903225806451624
2023-10-26,7939.75,7966.75,7983.5,8001.5,-27.0,-16.75,-18.0,0.14893617021276606,0.046875,0.02857142857142847
2023-10-27,8056.5,8082.5,8097.5,8115.5,-26.0,-15.0,-18.0,-0.03703703703703709,-0.10447761194029848,0.0
2023-10-30,8094.0,8121.25,8137.25,8156.25,-27.25,-16.0,-19.0,0.04807692307692313,0.06666666666666665,0.05555555555555558
2023-10-31,8051.5,8083.5,8105.75,8126.0,-32.0,-22.25,-20.25,0.17431192660550465,0.390625,0.06578947368421062
2023-11-01,8050.25,8083.5,8104.0,8122.5,-33.25,-20.5,-18.5,0.0390625,-0.0786516853932584,-0.0864197530864198
2023-11-02,8079.5,8115.5,8135.74,8154.5,-36.0,-20.23999999999978,-18.76000000000022,0.08270676691729317,-0.012682926829278962,0.014054054054065901
2023-11-03,8109.7,8148.0,8167.75,8188.0,-38.30000000000018,-19.75,-20.25,0.06388888888889399,-0.024209486165997385,0.07942430703623482
2023-11-06,8169.25,8209.5,8228.2,8247.75,-40.25,-18.700000000000728,-19.549999999999272,0.05091383812009953,-0.05316455696198852,-0.03456790123460385
2023-11-07,8112.0,8152.0,8174.5,8197.0,-40.0,-22.5,-22.5,-0.006211180124223614,0.20320855614968591,0.15089514066500453
2023-11-08,8068.0,8105.5,8128.0,8151.0,-37.5,-22.5,-23.0,-0.0625,0.0,0.022222222222222143
2023-11-09,8072.01,8110.01,8132.51,8154.25,-38.0,-22.5,-21.73999999999978,0.01333333333333342,0.0,-0.05478260869566165
2023-11-10,7956.49,7994.5,8019.5,8042.5,-38.01000000000022,-25.0,-23.0,0.00026315789474251616,0.11111111111111116,0.05795768169274296
2023-11-13,8081.25,8126.25,8149.25,8170.75,-45.0,-23.0,-21.5,0.18389897395421584,-0.07999999999999996,-0.06521739130434778
2023-11-15,8218.0,8245.0,8268.0,8289.5,-27.0,-23.0,-21.5,-0.4,-0.061224489795918324,-0.0444444444444444
2023-11-16,8166.5,8196.5,8222.5,8246.5,-30.0,-26.0,-24.0,0.11111111111111116,0.13043478260869557,0.11627906976744184
2023-11-17,8212.25,8241.75,8269.75,8294.5,-29.5,-28.0,-24.75,-0.01666666666666672,0.07692307692307687,0.03125
2023-11-20,8381.5,8406.5,8428.75,8451.25,-25.0,-22.25,-22.5,-0.15254237288135597,-0.2053571428571429,-0.09090909090909094
2023-11-21,8394.0,8422.25,8449.0,8473.0,-28.25,-26.75,-24.0,0.1299999999999999,0.202247191011236,0.06666666666666665
2023-11-22,8294.5,8324.5,8354.75,8380.5,-30.0,-30.25,-25.75,0.06194690265486735,0.13084112149532712,0.07291666666666674
2023-11-23,8345.5,8376.55,8409.25,8435.5,-31.049999999999272,-32.70000000000073,-26.25,0.03499999999997572,0.08099173553721406,0.01941747572815533
2023-11-24,8364.75,8395.25,8428.75,8455.25,-30.5,-33.5,-26.5,-0.017713365539429482,0.024464831804258624,0.00952380952380949
2023-11-27,8292.5,8323.5,8359.5,8388.0,-31.0,-36.0,-28.5,0.016393442622950838,0.07462686567164178,0.07547169811320753
2023-11-28,8415.5,8441.5,8469.0,8492.0,-26.0,-27.5,-23.0,-0.16129032258064513,-0.23611111111111116,-0.19298245614035092
2023-11-29,8365.5,8387.0,8410.0,8432.0,-21.5,-23.0,-22.0,-0.17307692307692313,-0.1636363636363637,-0.04347826086956519
2023-11-30,8409.5,8435.05,8458.5,8478.75,-25.549999999999272,-23.450000000000728,-20.25,0.188372093023222,0.019565217391335876,-0.07954545454545459
2023-12-01,8558.02,8584.02,8605.02,8623.74,-26.0,-21.0,-18.719999999999345,0.01761252446186856,-0.10447761194032634,-0.0755555555555879
2023-12-04,8381.75,8409.75,8434.5,8454.0,-28.0,-24.75,-19.5,0.07692307692307687,0.1785714285714286,0.041666666666703156
2023-12-05,8269.75,8299.75,8325.0,8343.75,-30.0,-25.25,-18.75,0.0714285714285714,0.02020202020202011,-0.038461538461538436
2023-12-06,8219.75,8249.75,8274.25,8293.0,-30.0,-24.5,-18.75,0.0,-0.02970297029702973,0.0
2023-12-07,8273.0,8305.0,8330.0,8348.0,-32.0,-25.0,-18.0,0.06666666666666665,0.020408163265306145,-0.040000000000000036
2023-12-08,8380.0,8411.0,8435.5,8453.75,-31.0,-24.5,-18.25,-0.03125,-0.020000000000000018,0.01388888888888884
2023-12-11,8261.55,8296.5,8324.0,8343.5,-34.95000000000073,-27.5,-19.5,0.12741935483873323,0.12244897959183665,0.06849315068493156
2023-12-12,8270.5,8308.0,8337.0,8356.0,-37.5,-29.0,-19.0,0.07296137339053566,0.05454545454545445,-0.02564102564102566
2023-12-13,8245.9,8284.0,8314.0,8329.61,-38.100000000000364,-30.0,-15.610000000000582,0.016000000000009784,0.034482758620689724,-0.17842105263154828
